x,y,z,"f(x,y,z)","g(x,y,z)"
-8.298848319245074,-1.5483415606443387,-0.07475680574900423,22.6966416380600,-8.44836193074308
-4.182482280800686,1.393210702389231,7.396142679001304,-3.03780749775338,10.6098030772019
1.4789960469951762,2.530467913340999,2.6918647824917397,-0.266911919456706,6.86272561197866
-3.502766957325072,-1.454539176090222,-3.290761976107115,10.0522178975590,-10.0842909095393
-9.774209107159155,0.9991901350960735,-6.364376970401093,-0.991274346176546,-22.5029630479613
7.3810820105586785,-3.5155334451137987,-7.0714193207469345,-29.8139892346917,-6.76175663093519
-7.385759138952399,-3.2393778057382754,-5.997166354158865,34.5504011779417,-19.3800918472701
-0.6051204752787527,-3.9886510310380485,-7.931484378957643,7.00738591393963,-16.4680892331940
7.734352905903322,-6.016714298540382,-3.1764517624875506,-48.2530303262688,1.38144938092822
-4.707941016363879,2.2264309420106727,-2.5475992871827895,-8.00039547764051,-9.80313959072946
-2.5593628344595176,-9.646740380227136,2.916791845755542,36.8956120175199,3.27422085705157
2.608468914571276,-8.36111135609408,-2.1630150727514197,-16.0570566221175,-1.71756123093156
-7.658853605592282,5.72745673469859,-5.308986846862423,-41.9343557925264,-18.2768272993171
8.684768028393705,7.843993494954248,0.3311818468272065,51.5945023965589,9.34713172204812
2.2417434900630973,2.331525021546648,7.042259385223211,0.653412527361676,16.3262622605095
-8.30505407055363,-6.564867941412875,6.714397126883732,69.3915052314445,5.12374018321383
9.551958622379942,3.953530766803116,2.6365254118704193,24.2584729076263,14.8250094461208
-1.794934459875412,9.062689478920756,-2.017819369790745,-23.5346886639106,-5.83057319945690
-8.366191993803234,7.792553792742535,-9.551256639834298,-64.6203629510629,-27.4687052734718
4.286607925653708,8.752461172997343,-4.668733192688926,24.4793003344957,-5.05085845972414
9.885523444110078,4.957495032642441,-1.3315319014204885,34.1644148924936,7.22245964126910
-0.9480021302378638,-6.087942004466886,-4.472328912957058,12.8073261237039,-9.89265995615198
8.199663194994535,3.1699195781886242,-0.8043434014865269,14.6226901231827,6.59097639202148
-9.574410060762172,0.8144819458079979,3.506579030400612,0.961743978700929,-2.56125199996095
-2.570368755004062,-0.8298369149345941,5.907337678089419,5.53319254783550,9.24430660117478
6.742513650773624,-0.12851986798897386,-1.502979390258357,-7.48054074709593,3.73655487025691
-9.55590602615194,9.671882903992941,-6.896070496749376,-92.5395810043431,-23.3480470196507
-0.1755975587225418,-3.7425603460213175,-5.1720136572541,4.57534236487699,-10.5196248732307
5.110551642963641,8.751857128312462,5.658112720997444,30.8644090548042,16.4267770849585
-5.1751929412971425,5.738732201796363,9.7144521154354,-30.2625856432304,14.2537112895737
-4.960131418910747,-1.4774167443739152,-6.374143003232362,13.7657293758785,-17.7084174253755
-3.1065045800159607,2.035778494101404,-3.9069700333263295,-5.25342912990945,-10.9204446466686
0.00866861300232813,-6.348294476334186,-0.2705609751789577,6.28459495529170,-0.532453337355587
1.9381487046265065,-9.721177531317311,8.713330956825821,-11.0580588130761,19.3648106182781
-6.7836159972479155,6.406053573345652,5.644784701381232,-43.0786450754725,4.50595340551455
7.309242446495414,4.269478293453028,5.997345478578888,19.6279312269492,19.3039334036532
5.445888810000326,2.525204288717477,-0.6048056476751018,5.78088868017354,4.23627751465012
4.950790653154192,-3.33228711770162,-4.4726909175899525,-18.1159594513959,-3.99459118202571
3.644303400507516,3.8259049867985,0.20890249396746796,6.47255016610242,4.06210838844245
6.208076659207897,2.458071808851777,-0.7156612221312102,6.59374975512998,4.77675421494548
1.3145001086428376,-2.7659057226390598,-2.185599056667627,-2.18437775890867,-3.05669800469242
-5.081570702020615,5.3919058526858255,-6.178642605000784,-27.7096859597270,-17.4388559120222
-1.7735483828729386,4.397486210620913,-2.5077928800058817,-10.4230923853007,-6.78913414288470
8.351741557373895,-4.86929498102011,-7.026772896434186,-44.1495398244516,-5.70180423549448
-3.3948009020866117,-2.0129728523845873,-3.5591628265024173,12.2414158096223,-10.5131265550914
3.5291828781390926,-5.163749309582622,-4.416230266746615,-16.5892492189380,-5.30327765535414
-7.836733361673637,9.772535687854504,0.7031426442078299,-78.5205587793365,-6.43044807325798
9.850358953265765,-2.2319828780579236,-7.6914763234815915,-29.6042086016216,-5.53259369369742
9.975388152945534,7.2286821418950495,-7.533616244212242,54.9048399048282,-5.09184433547895
8.146767427122509,-0.8648993524081998,8.672557681856713,-14.3280019466528,25.4918827908359
5.400294362555002,0.34416419071829907,-4.413932261036077,-3.88587061434397,-3.42757015951715
-6.5901703706928405,-4.170161196755404,3.6360985737867875,38.2424043273187,0.682026776880734
8.223417887830468,-8.403250324627741,-3.1597241144882275,-68.9236065986637,1.90396965885401
1.1637612696184707,-5.557237182671317,-5.13773848429315,-2.07382148622370,-9.11171569896783
-8.544933488867494,8.06961131682068,-1.4407956480600443,-68.4789698111983,-11.4265247849876
-4.25850652116905,7.82661392445176,-4.086283623432408,-36.8977938392330,-12.4310737680339
-5.406057927894654,6.7667392896589575,4.186184272734785,-37.9420659446213,2.96631061757492
-4.910590971073212,3.748376598821455,4.596455964013158,-17.2445299101030,4.28232095695310
0.31751230340680614,-8.368928605983374,6.929627236312285,5.39417850384368,14.1767667760314
-8.813273056164286,7.809444615080977,-5.27483923468864,-67.8229393686171,-19.3629515255416
-4.00739178044039,6.36417500602882,-2.131181558957649,-27.8605258340325,-8.26975489835569
3.319435166560714,6.57139763969499,-4.801477644022043,11.9224956124019,-6.28352012148337
2.3133902449838413,5.564981963319687,-2.649278607601973,4.99560277915126,-2.98516697022010
2.5513411357796905,9.889663478692611,7.864499957305242,12.7909006377342,18.2803410503902
-0.820054733216713,4.941483122636372,6.316620607359432,-8.17371501324812,11.8131864815022
5.14558628942472,-8.776784236958232,1.8750984190617555,-41.5305026873978,8.89578312754823
3.4210582485899224,7.465394556098751,1.6064371097995611,14.6530968204313,6.63393246818904
3.393177245716979,-9.416888269968604,-5.4185796520580105,-25.9294599788650,-7.44398205839904
-7.646812565263712,-2.938949602413472,-8.340801551274595,33.0593589160893,-24.3284156678129
2.6124550840757816,6.431296809023685,-4.282331360169942,7.75772215283481,-5.95220763626410
-6.316404882703863,-7.844029484074024,7.541596787192418,63.7065005000561,8.76678869168097
-5.090807939990867,-4.139733416872935,-2.4933449722011876,30.3051291049261,-10.0774978843932
9.600325797736843,1.662712509903141,5.359741515215026,4.69954349540292,20.3198088281669
0.17322492588427885,9.011337976434504,6.2092921667131975,-7.62357454923273,12.5918092593107
-2.264820679055677,-4.423645970509742,8.196046779708272,16.7072315203972,14.1272728803609
6.50814081599065,-4.169003131565461,4.885387687790608,-29.4715971269592,16.2789161915719
8.142542759223002,-6.342631827291045,7.120046739615006,-53.4450617916580,22.3826362384530
-4.718455798467851,-4.645135948177314,2.1273188633233886,31.2814603959939,-0.463818071821073
-0.8937070211282521,0.03932339205375257,9.357689373956283,0.819240037501482,17.8216717267843
-7.38861829788628,1.3155129821125993,3.019584215719677,-3.64671797497042,-1.34944986644693
5.725997602339783,-8.497462497657555,0.5690745192490194,-45.8849849922416,6.86414664083782
-7.592042882553556,8.771857605841113,-5.274246158282603,-67.7761338264869,-18.1405351991188
9.012412036759475,-7.275942403730062,-4.501469505103852,-67.3102605311749,0.00947302655177040
-0.5412824393065119,1.2970500538892296,8.906057881773293,-1.45783803165452,17.2708333242401
5.401401315926176,9.608237617106006,7.250579452307473,36.8883083757356,19.9025602205411
2.626297693703659,-8.850225849083564,-3.613566060574409,-17.0193995808248,-4.60083442744516
-9.072487164030898,-3.919440095795716,0.16803131136450844,48.5509972191213,-8.73642454130188
-9.461967805679578,1.8190478372382977,0.7228218967010065,-9.56885210449856,-8.01632401227756
-6.606935857156257,0.6528004687976168,-1.923290655724637,1.64112456349125,-10.4535171686055
1.1618821383365212,9.449000463516914,-1.8941827794933204,0.367742261840377,-2.62648342065012
-1.4836281462507461,9.054561608475048,8.38299153983688,-21.0045359165193,15.2823549334230
3.8396390565700678,-3.3032098706865654,4.387497564815524,-13.2195628174194,12.6146341862011
7.633944819032138,-2.161988916825095,-9.809901439882813,-21.9764599926089,-11.9858580607335
4.518145332255321,-2.936601673252179,-2.5845649102988677,-14.8495368017006,-0.650984488342415
-1.956848330718909,2.353332388334678,-4.2114035668673715,-5.00159861335523,-10.3796554644537
-5.128836556617246,-5.13472516902207,2.065363742735462,36.5987278807024,-0.998109071146322
-7.73486004761031,2.7567568534076905,4.646969867752901,-16.3450252521964,1.55907968789549
6.7785896551829055,7.014521907277707,4.026035948377981,33.7554540742659,14.8306615519389
0.5100782531128161,2.0602085170094675,-2.9890120304717875,-1.51941920871795,-5.46794580783076
-3.3681425828482636,0.6425991357138816,-4.671881323119367,0.561177934434967,-12.7119052290870
5.7704428504944065,-5.723466860267761,6.076641967501363,-33.0739144141004,17.9237267854971
7.8256772508818955,6.990050123397463,-3.7530841267439374,39.8861488589164,0.319508997394021
6.810102412122475,9.823377411856288,1.6658905752157374,50.2647263836932,10.1418835625540
4.975123728796785,-4.229195244815789,7.425359508290988,-21.7866981001786,19.8258427453788
-7.719774027373147,0.9893123415064196,9.01388158102019,-0.906806033054243,10.3079891346672
-2.948374108394754,-8.518691900872287,1.2838815207794312,36.5833566471910,-0.380611066835892
-6.143002463708664,-2.469916271288934,-9.005452261911696,23.7856204746796,-24.1539069875321
0.20648517519873266,8.233381634696592,-2.9342941399844786,-6.73979556057697,-5.66210310477022
-4.096232317444002,-9.54209618091203,0.5817072632040965,52.7249712507669,-2.93281779103581
-4.293571180300808,8.91308677734067,-7.184251755037097,-42.8884881117500,-18.6620746903750
0.8036146080407356,5.39979958962023,3.8147811419118405,-1.86405636694978,8.43317689186442
6.696489397775778,-5.9683171917078255,4.882123385141865,-40.6949450029023,16.4607361680595
-8.246929686892425,4.380737605626155,-8.160539128222284,-32.2614429290581,-24.5680079433370
-9.558042741402526,4.978294727293747,-1.0400356725364528,-43.0030057686637,-11.6381140864754
-3.35785109359138,0.876403377314297,0.6017288691669123,-0.461384322664908,-2.15439335525756
2.9973055030476736,-8.42376153580255,8.498430312358998,-19.8221307748674,19.9941661277657
1.3854075033392164,9.045842202298235,6.912804913340736,2.10092795544907,15.2110173300207
-2.5766295971659776,4.425263192069881,-9.783038576703223,-13.2508977108403,-22.1427067505724
4.868619988758729,9.221527779154282,0.9362739459917719,30.8059667045714,6.74116788074227
-4.6353079613437025,0.2679189648526794,3.462905459815497,3.12550208571443,2.29050295828729
-9.44261148636369,9.503659978831035,-6.844212474134146,-89.8004173710722,-23.1310364346320
-3.9765738894787095,5.199298858846994,6.6366241291612305,-21.8981210550557,9.29667436884375
-0.20613419396891608,-5.662565445653489,-8.820032428566106,7.03594800355842,-17.8461990511011
-7.035601982483389,-2.6886259969278825,-5.341737096269476,28.6403303735535,-17.7190761750223
-9.212804992021098,-2.0486064640674373,-7.499170819326075,30.1348233149357,-24.2111466306732
7.65239091891997,6.019648557975437,6.224127478005592,32.3926644832455,20.1006458749312
7.898516958844596,-9.565661422898533,9.858230705832941,-73.8873945072756,27.6149783705105
-2.6255093432611503,6.86091917166133,-0.6586189829170159,-22.2488172169566,-3.94274730909518
7.468696061255418,9.681338455386143,-8.173297952107516,55.1569398727815,-8.87789984295961
3.354064995795305,-6.1707135717835975,-9.202569261300049,-17.8803258142101,-15.0510735268048
8.335820977032661,5.964515555883963,-3.1205482382029492,35.4187973556585,2.09472450062676
6.3858101968700645,-6.9304472022956904,-5.63470641716459,-43.7118834078638,-4.88360263745912
-0.009385622031787832,-3.776859815858127,-8.96251608560253,3.82169361658861,-17.9344177932368
5.606516834996722,1.9004102325421197,8.398971067704437,3.14775489460859,22.4044589704056
-8.200941041879808,-1.1067050586953542,0.271429141955597,18.3836690376859,-7.65808275796861
-6.8625357354280965,6.424512285255634,-1.7887329066068496,-43.6504216900912,-10.4400015486418
8.376003421863945,-4.1384246914008145,-6.022983338845855,-38.9010381067626,-3.66996325582777
2.6388678286275926,-0.5695891849636574,-1.0202136970246993,-3.57234921939874,0.598440434578194
1.706509886775052,7.681832715131215,-3.5762133931664515,3.72078087501719,-5.44591689955785
8.509018151892601,5.646855188148139,3.8175677924950495,33.8933199570207,16.1441537368827
0.6581105177394679,7.222210427660059,-0.06922119408596572,-3.12730830162878,0.519668129567536
8.489298757335643,2.7076703028632387,4.731350739710265,11.7892530771726,17.9520002367562
7.32244930681609,-2.988512578514822,-4.1961684700029345,-26.2171685872583,-1.06988763318978
-9.437731992343705,4.714311984672378,1.1893197002273777,-39.7689930319605,-7.05909259188895
-9.870445822120113,4.042268952806392,4.460320284832084,-34.0708198278000,-0.949805252455944
-0.8411080881061253,-8.64002661830858,5.0241040463768165,16.7483309765263,9.20710000464751
-9.647229845626422,-9.03697233353272,-3.183489252482037,105.865951389316,-16.0142083505905
-8.516919666694331,6.624226049857828,9.018692739348502,-54.5253075038265,9.52046581200267
3.96117987078034,-9.924437025821565,-5.257142798685008,-33.3492230204703,-6.55310572658968
-5.415961360308037,6.7652223116015335,-2.313844976139481,-37.9894435848212,-10.0436513125870
-1.825951703706954,-3.0876866277013466,7.809270240163325,10.5516049897728,13.7925887766197
-7.431831420852881,2.293891633075763,0.7453805255636858,-11.9098761269469,-5.94107036972551
9.688940370868405,-9.725727223503517,-8.7385562254176,-94.1952042792220,-7.78817207996680
9.934094366485919,-7.606978608801247,3.3996885971608837,-77.8955591013560,16.7334715608077
-9.986291622661964,7.944205560548202,-8.67142037459484,-77.2910673758933,-27.3291323718516
7.87703441255357,-9.272318120117822,5.438936969639256,-71.6430852087479,18.7549083518321
-9.900323739067392,3.9083138095634204,6.876769512476795,-32.7015620590417,3.85321528588620
4.746430255611976,8.726431897755443,-2.445629393800215,27.9465382296765,-0.144828531988454
-7.706392932487358,-9.194132651397513,-5.3180022497574715,87.7541244689659,-18.3423974320023
-6.15506990132001,-3.1409716315673997,-2.967401968222152,28.6289414832479,-12.0898738377643
-2.0349760768496328,-1.5515601474062102,-4.841532573835785,6.74392400602077,-11.7180412245212
8.671387637285001,-2.803821793789263,0.4860155039841132,-30.1805914833102,9.64341864525323
3.169117617737232,0.7547286411815044,-8.068694393522456,-1.53202242553955,-12.9682711693077
0.6689369690506464,-7.3701494515598736,-8.628987274617412,1.77104704693248,-16.5890375801842
9.055703889632543,-6.396401450144937,3.812481865149815,-60.5832199312164,16.6806676199322
9.189789988866593,9.572252494102834,-0.8404093574957123,69.2049476582401,7.50897127387517
-6.241966390504077,8.591707778483503,-9.460651132559313,-55.9788925783059,-25.1632686556227
-5.689578808733091,-9.567826405242336,-3.383394879328443,69.6943075748791,-12.4563685673900
-0.20281368006219758,-7.873854091623773,3.7014418159160645,9.67359309628098,7.20006995176993
-4.816907335026535,8.64291484908832,-0.8432046113862519,-45.4581274466451,-6.50331655779904
0.9286388823780669,9.01326567961037,-5.062256330773714,-1.57183559469848,-9.19587377916936
-8.146564148744883,9.487480446157829,-6.039935632496148,-78.6312843620004,-20.2264354137372
0.07461244267610212,-9.583628644387366,-5.391576469796668,8.79395825885286,-10.7085404969172
-7.3752714942088415,-6.9745517090008535,0.4947890478836001,65.7890356074893,-6.38569339844164
9.062691323118163,-5.9249507849372485,-5.535735281308289,-56.8337406067339,-2.00877923949842
4.559811183319981,2.238113880537295,-8.938896979886943,3.40745163816036,-13.3179827764539
6.486898333374931,3.8519484289936727,8.138576669601232,14.6483510819166,22.7640516725774
3.669076693949126,-6.676052390952978,-1.403057276718787,-21.4879725382251,0.862962140511552
1.099912754677181,-4.6251203935967204,-1.3121619980447043,-1.56202127391504,-1.52441124141223
-3.8005700369964623,6.415905693231149,0.714438449267444,-26.9994345941240,-2.37169313846157
1.3017630843416068,6.285582754991303,6.81294853941403,0.594993754688983,14.9276601631697
-8.9242244363237,-5.029543930788087,-4.748979150390915,58.8385472178144,-18.4221827371055
-7.573821352443149,3.7162253139250563,8.214863924397115,-24.2884305945772,8.85590649635108
-3.5706189296983926,-7.271616020634979,4.907197958749055,36.8064047631107,6.24377698779972
-0.15150649827356766,7.291301668679473,7.480320666278448,-8.24447475408375,14.8091348342833
-8.793560062127241,-5.9332232938985685,8.76223861930702,66.9009387529353,8.73091717648680
7.641949426885869,-3.1382940770929473,-4.663870675188786,-28.4863399736327,-1.68579192349170
-1.9154999890867188,7.599653157639029,-4.509695843958442,-20.2412887090727,-10.9348916770036
-8.089680484792597,-5.855125167128284,2.774930879469391,61.3108974524566,-2.53981872585381
2.97726044870174,-0.6872440563928528,3.538401817227701,-4.33612094001268,10.0540640831571
7.24454051131465,-0.7112643989718492,6.933193302497806,-11.6860598649502,21.1109271163103
-7.515742142868356,4.248902819898346,-3.770492625742774,-28.6668186614922,-15.0567273943539
1.1378581920480553,-7.229110821781535,7.848928168876174,-2.13445034005389,16.8357145298004
5.538354473468006,-7.17657855066919,-9.467310282256847,-38.1082118430921,-13.3962660910457
0.47031310260782533,-8.52229410261031,-4.380818377930613,4.04383441926746,-8.29132365325340
-0.8464327849704123,-8.116680067802937,4.2547139785608294,15.8333369672776,7.66299517215125
-0.19003800551866057,2.9089516188907965,-3.1315342543305213,-3.27172497717642,-6.45310651417970
6.8187497311631375,1.8479916405704149,-3.1410660525294576,3.93425113059769,0.536617626104222
8.017588189452638,6.670194846836672,-1.2469670528531278,38.7910923890562,5.52365408374638
3.2920041924314063,-7.87427421820277,-6.814102133972327,-21.3398737129067,-10.3362000755132
0.0634793037872079,6.181521353735604,1.382997957766463,-5.85260198564192,2.82947521932013
-4.249834793582461,-3.9117810748814863,1.4176611577012004,24.7860391853727,-1.41451247818006
6.1352142620449435,4.3313601918965965,-5.427134424912142,16.1072483694362,-4.71905458777934
-2.9653807874021094,6.119200771416658,-4.352040061185079,-21.2995803858297,-11.6694609097723
4.89071710912264,-6.633932195104291,3.4955526731896285,-30.7014706013744,11.8818224555019
-7.842964869028501,1.3596280468570026,9.11917968864373,-4.18017818427381,10.3953945082590
9.270334498378311,5.81666111289724,5.555497295118917,38.8353985689913,20.3813290886161
8.265124219493615,3.011474806740841,-2.00327203095304,13.6136143353541,4.25858015758753
8.957292305823426,-2.136484094253488,5.042516068614972,-25.9579207505408,19.0423244430534
4.614954966832656,4.913208429337441,-4.5387459590670165,13.1460722478848,-4.46253695130138
0.365004890631937,-7.650683427894793,-8.607616504403362,4.49314166940454,-16.8502281181748
2.5104508808072072,5.751787796506399,-2.3815944025711477,6.17734206264203,-2.25273792433509
9.128574560986241,3.535941730313592,-2.846562612026606,19.6135914371705,3.43544933693303
-3.919124195375801,-2.99867625127092,8.220562575852362,18.6699850971014,12.5220009563289
6.5580946131383016,6.643621630427319,0.06274228362123146,30.3677829826689,6.68357918038076
5.793735905809392,-5.2147673167822735,-7.2047774901516215,-30.7919532327099,-8.61581907449385
-0.2815996666380798,1.4305954901133937,6.6779026390075416,-1.55185103658519,13.0742056113770
-0.7283055293317275,-1.533099859559652,-0.19950512445207558,3.37797049362637,-1.12731577823588
8.365092854465438,8.471805334755128,-9.8422593166941,54.0305400809617,-11.3194257789228
-7.686865331829216,5.260998610556825,-3.7932238904064874,-38.0147211090185,-15.2733131126422
3.6074437169537266,-4.707167954054363,1.940055553027424,-15.8811192233987,7.48755482300857
-7.691183756750766,-4.450294425385824,-9.460289904062085,46.3695103794225,-26.6117635648749
8.05854478702923,-7.794629177951808,5.563697135368766,-63.0772839378869,19.1859390577668
-4.096680952779583,-8.369472719363355,-0.3534271323768863,46.7532131463671,-4.80353521753336
2.447384235197184,0.03474476721731001,-7.7190480631153635,-2.39709520687125,-12.9907118910335
7.030096746102462,-2.2269054178041365,-7.344052881739067,-20.4585518598811,-7.65800901737567
0.6860684886614052,-3.9050954263731548,-0.4212021722428645,0.539864020461353,-0.156335855824324
-6.075457751823787,9.82739231020275,0.43979271682758103,-63.4578413496137,-5.19587231816863
8.41941066160485,-8.121313871013882,-4.897652125460386,-68.6747733824446,-1.37589358931592
-3.0114830129617793,-8.923494072403233,1.343975439483442,38.8079279006725,-0.323532133994895
-5.744726502723603,9.018884176794156,6.898825443410541,-55.0851806294945,8.05292438409748
5.679161028428336,7.163723279856995,8.238030904855918,27.8410537611233,22.1552228381402
2.7393094565617595,1.3737034807798985,6.01623164746276,-0.350014001929477,14.7717727514873
1.3262934373927227,-3.798829535937676,5.954839600900954,-2.56582658474283,13.2359726391946
0.4191410995165601,7.076782910882731,-8.26129883312137,-4.52975344009190,-16.1034565667262
9.249899320728751,-4.833537689422432,-4.361944701363676,-49.1260986214117,0.526009918001400
-1.7199602190763486,-0.35265746512211216,-7.625287781148964,2.67917449516880,-16.9705357813743
-2.0497552416138065,-8.929367689623021,2.981313990535643,29.2821411573386,3.91287273945748
-7.8940232817614024,-6.806395556780334,-4.76062044979683,68.4302638286431,-17.4152641813551
-1.5045851267979522,-7.846088170474877,8.56023472982772,21.1557808621147,15.6158843328575
-9.330555647056737,-0.04645091777534027,-1.7892904187517882,9.81041943799175,-12.9091364845603
-9.631408895147835,6.227705518710383,-7.1159013174076335,-56.5778749528310,-23.8632115299631
3.248844551355596,-2.449962297262922,4.820466115079904,-8.75842891458196,12.8897767815154
-5.249339488837985,9.204451130580619,-2.7116441612875537,-52.2724004345789,-10.6726278114131
7.492980429169474,4.76132540844392,-6.187861372093675,23.4222122647643,-4.88274231501788
-4.8161078608610115,-3.1374229812009684,-8.563718980971412,23.0636983246700,-21.9435458228038
3.9276983658875526,1.0143170696975865,5.514382192961609,-0.958083938442078,14.9564627518108
-0.49907736829152505,-4.900599116579616,1.8542160891228647,7.84545459502547,3.20935480995420
-4.884880483614102,2.634737818041774,-2.941121799801463,-10.6202366812199,-10.7671240832170
4.418555463892863,8.618315044149863,7.653941202691957,25.0436325198357,19.7264378692768
-0.8798557381168983,-8.016958792724068,6.8622441349784395,15.9505817268660,12.8446325318400
9.061052192896103,1.3041147283313848,-0.4216648090520625,1.45148469770771,8.21772257479198
-7.557945900216707,4.7492840514945005,7.957475325020965,-33.0861700772352,8.35700474982522
